Port Name,State,Port Code,Border,Date,Measure,Value
San Ysidro,California,2504,US-Mexico Border,Jan 2008,Personal Vehicle Passengers,2067103
San Ysidro,California,2504,US-Mexico Border,Jan 2008,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2008,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2008,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2008,Bus Passengers,68515
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Pedestrians,708273
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Bus Passengers,84199
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Personal Vehicle Passengers,2264590
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Personal Vehicles,1191890
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Buses,8357
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Buses,7921
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Pedestrians,676464
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Personal Vehicle Passengers,2189126
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Bus Passengers,70476
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Personal Vehicles,1216181
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Pedestrians,686809
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Personal Vehicles,1285192
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Buses,7846
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Bus Passengers,60904
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Personal Vehicle Passengers,2313345
San Ysidro,California,2504,US-Mexico Border,Oct 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Buses,7632
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Pedestrians,678023
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Personal Vehicle Passengers,2228440
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Personal Vehicles,1238022
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Bus Passengers,66622
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Pedestrians,753213
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Personal Vehicle Passengers,2463855
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Personal Vehicles,1368808
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Bus Passengers,78199
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Buses,7908
San Ysidro,California,2504,US-Mexico Border,Aug 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Personal Vehicle Passengers,2739652
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Buses,8463
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Personal Vehicles,1369826
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Bus Passengers,90102
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Pedestrians,906360
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Personal Vehicle Passengers,2398143
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Pedestrians,764051
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Buses,8553
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Bus Passengers,80165
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Personal Vehicles,1332302
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Buses,8056
San Ysidro,California,2504,US-Mexico Border,May 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Personal Vehicles,1403839
San Ysidro,California,2504,US-Mexico Border,May 2007,Bus Passengers,64483
San Ysidro,California,2504,US-Mexico Border,May 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Pedestrians,619134
San Ysidro,California,2504,US-Mexico Border,May 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2007,Personal Vehicle Passengers,2526911
San Ysidro,California,2504,US-Mexico Border,May 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Bus Passengers,74017
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Pedestrians,406987
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Buses,8489
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Personal Vehicles,1325017
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2007,Personal Vehicle Passengers,2385031
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Buses,8421
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Bus Passengers,70703
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Personal Vehicles,1402674
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Pedestrians,379582
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Personal Vehicle Passengers,2524813
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Personal Vehicle Passengers,2077505
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Bus Passengers,60410
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Pedestrians,528762
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Personal Vehicles,1222062
San Ysidro,California,2504,US-Mexico Border,Feb 2007,Buses,7711
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Buses,8369
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Personal Vehicle Passengers,2278764
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Personal Vehicles,1340449
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Bus Passengers,75170
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Pedestrians,648911
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2007,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Personal Vehicles,1354691
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Bus Passengers,83561
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Personal Vehicle Passengers,2573914
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Buses,8563
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Pedestrians,729395
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Bus Passengers,89431
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Personal Vehicles,1744349
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Pedestrians,815711
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Buses,11875
San Ysidro,California,2504,US-Mexico Border,Nov 2006,Personal Vehicle Passengers,3181791
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Pedestrians,683472
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Bus Passengers,77765
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Personal Vehicle Passengers,2647088
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Buses,8603
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Personal Vehicles,1393204
San Ysidro,California,2504,US-Mexico Border,Oct 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Pedestrians,686515
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Buses,8207
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Personal Vehicles,1316942
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Personal Vehicle Passengers,2370496
San Ysidro,California,2504,US-Mexico Border,Sep 2006,Bus Passengers,79384
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Personal Vehicle Passengers,2746389
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Personal Vehicles,1445468
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Bus Passengers,85581
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Buses,8322
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Pedestrians,701894
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Pedestrians,707418
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Buses,8560
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Bus Passengers,96131
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Personal Vehicle Passengers,2661737
San Ysidro,California,2504,US-Mexico Border,Jul 2006,Personal Vehicles,1400914
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Pedestrians,606633
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Bus Passengers,92573
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Personal Vehicles,1328432
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Buses,7547
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Personal Vehicle Passengers,2524021
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Personal Vehicles,1406364
San Ysidro,California,2504,US-Mexico Border,May 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Buses,7654
San Ysidro,California,2504,US-Mexico Border,May 2006,Pedestrians,608686
San Ysidro,California,2504,US-Mexico Border,May 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2006,Personal Vehicle Passengers,2531455
San Ysidro,California,2504,US-Mexico Border,May 2006,Bus Passengers,97229
San Ysidro,California,2504,US-Mexico Border,May 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Personal Vehicles,1414575
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Bus Passengers,89023
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Buses,8111
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Pedestrians,611842
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Personal Vehicle Passengers,2687693
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Buses,7991
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Bus Passengers,95581
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Pedestrians,634370
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Personal Vehicles,1495761
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2006,Personal Vehicle Passengers,2841946
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Personal Vehicle Passengers,2425383
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Personal Vehicles,1347435
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Buses,6530
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Bus Passengers,89225
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2006,Pedestrians,481735
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Buses,8669
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Bus Passengers,84960
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Personal Vehicles,1487028
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Personal Vehicle Passengers,2676650
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Pedestrians,543943
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2006,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Personal Vehicle Passengers,3000768
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Bus Passengers,89390
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Personal Vehicles,1500384
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Buses,9122
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2005,Pedestrians,587615
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Bus Passengers,77437
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Personal Vehicle Passengers,2579816
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Buses,8837
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Pedestrians,530055
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2005,Personal Vehicles,1433231
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Pedestrians,525165
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Buses,9507
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Personal Vehicle Passengers,2695009
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Personal Vehicles,1497227
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Bus Passengers,79595
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Personal Vehicles,1423931
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Personal Vehicle Passengers,2563076
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Buses,8678
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Pedestrians,507389
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2005,Bus Passengers,76169
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Pedestrians,905086
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Buses,9214
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Bus Passengers,90757
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Personal Vehicle Passengers,2815794
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2005,Personal Vehicles,1481997
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Personal Vehicle Passengers,2818186
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Buses,8485
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Pedestrians,856407
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Trains,0
